Time,Blow_Consumed_kWh,Blow_Produced_kWh,Schutz_Consumed_kWh,Schutz_Produced_kWh
2023-06-28 18:00:00,330.8,8.075808576,444.3,3.200016864
2023-06-28 19:00:00,319.2,3.3647535360000003,404.4,1.333274304
2023-06-28 20:00:00,333.6,0.0840188159999999,429.0,0.0332922239999999
2023-06-28 21:00:00,311.2,0.0,379.2,0.0
2023-06-28 22:00:00,322.0,0.0,438.9,0.0
2023-06-28 23:00:00,298.4,0.0,330.0,0.0
2023-06-29 00:00:00,322.8,0.0,265.5,0.0
2023-06-29 01:00:00,323.2,0.0,249.6,0.0
2023-06-29 02:00:00,324.8,0.0,202.8,0.0
2023-06-29 03:00:00,324.4,0.50511312,249.6,0.20014968
2023-06-29 04:00:00,323.6,1.261282464,400.8,0.4997796959999999
2023-06-29 05:00:00,326.4,2.44554768,383.1,0.96904152
2023-06-29 06:00:00,314.8,15.258417119999995,256.5,6.046105679999999
2023-06-29 07:00:00,266.8,31.924149408,256.2,12.649856112
2023-06-29 08:00:00,272.8,24.63551712,401.7,9.761755679999998
2023-06-29 09:00:00,304.4,55.47242304,426.3,21.98079456
2023-06-29 10:00:00,306.4,92.351682144,428.7,36.594099216
2023-06-29 11:00:00,311.2,82.417457376,444.9,32.657690064
2023-06-29 12:00:00,308.4,89.2199808,447.9,35.3531712
2023-06-29 13:00:00,307.6,77.16128025599998,450.9,30.574944383999995
2023-06-29 14:00:00,314.8,55.28938204799999,462.6,21.908265072
2023-06-29 15:00:00,325.6,34.25467132799999,448.8,13.573318992
2023-06-29 16:00:00,335.6,23.306219424,435.0,9.235025136
2023-06-29 17:00:00,334.4,3.98589264,388.8,1.5793989599999998
2023-06-29 18:00:00,346.8,7.738733088,386.7,3.066451632
2023-06-29 19:00:00,363.6,2.018452032,410.7,0.799806048
2023-06-29 20:00:00,343.2,0.0840188159999999,415.8,0.0332922239999999
2023-06-29 21:00:00,382.0,0.0,428.7,0.0
2023-06-29 22:00:00,381.2,0.0,422.1,0.0
2023-06-29 23:00:00,380.4,0.0,420.0,0.0
2023-06-30 00:00:00,371.2,0.0,414.0,0.0
2023-06-30 01:00:00,366.4,0.0,344.1,0.0
2023-06-30 02:00:00,370.8,0.0,219.6,0.0
2023-06-30 03:00:00,348.0,0.50511312,244.2,0.20014968
2023-06-30 04:00:00,342.8,1.3453012799999997,264.9,0.53307192
2023-06-30 05:00:00,333.6,4.711055039999999,270.9,1.86674256
2023-06-30 06:00:00,336.0,17.522924256,277.2,6.943410384
2023-06-30 07:00:00,334.0,18.371114208,430.8,7.279503312
2023-06-30 08:00:00,360.4,34.314684768,435.3,13.597099151999998
2023-06-30 09:00:00,416.4,50.269257792000005,392.4,19.919054688
2023-06-30 10:00:00,402.0,60.915642048,310.2,24.137655072
2023-06-30 11:00:00,380.0,0.0,267.6,0.0
2023-06-30 12:00:00,383.6,74.91277670400001,333.6,29.683981056
2023-06-30 13:00:00,386.8,39.811915872,417.6,15.775361807999998
2023-06-30 14:00:00,344.4,18.390118464,389.7,7.287033696
2023-06-30 15:00:00,315.6,18.63417312,255.6,7.38373968
2023-06-30 16:00:00,303.6,3.442771008,196.8,1.364188512
2023-06-30 17:00:00,130.8,16.390670687999997,195.9,6.494758032
2023-06-30 18:00:00,105.6,7.906770720000001,183.0,3.13303608
2023-06-30 19:00:00,105.6,3.532791168,168.6,1.399858752
2023-06-30 20:00:00,105.6,0.0840188159999999,171.3,0.0332922239999999
2023-06-30 21:00:00,106.4,0.0,173.4,0.0
2023-06-30 22:00:00,106.4,0.0,136.2,0.0
2023-06-30 23:00:00,106.8,0.0,156.0,0.0
2023-07-01 00:00:00,106.8,0.0,161.4,0.0
2023-07-01 01:00:00,106.4,0.0,152.7,0.0
2023-07-01 02:00:00,104.8,0.0,153.6,0.0
2023-07-01 03:00:00,100.8,0.50511312,156.3,0.20014968
2023-07-01 04:00:00,105.2,2.523565152,147.6,0.999955728
2023-07-01 05:00:00,123.2,14.821319231999995,153.3,5.872906847999999
2023-07-01 06:00:00,217.6,28.474376832,152.7,11.282893248
2023-07-01 07:00:00,213.6,36.609198624,148.5,14.506293936
2023-07-01 08:00:00,262.0,52.55677008000001,127.8,20.82547512
2023-07-01 09:00:00,269.2,57.776939136,156.3,22.893952704
2023-07-01 10:00:00,268.8,79.226742816,155.4,31.393378224
2023-07-01 11:00:00,268.4,91.052391168,170.7,36.079258752
2023-07-01 12:00:00,261.2,94.50416419199998,168.3,37.447014288
2023-07-01 13:00:00,268.8,85.89923712000001,162.9,34.03733568
2023-07-01 14:00:00,266.0,67.432101408,170.7,26.719784112000003
2023-07-01 15:00:00,268.0,41.77335513599999,178.2,16.552576704
2023-07-01 16:00:00,264.8,26.016826464,172.8,10.309095696
2023-07-01 17:00:00,92.0,16.78375872,177.6,6.650518079999999
2023-07-01 18:00:00,33.2,6.813525887999999,176.4,2.699840832
2023-07-01 19:00:00,28.4,3.448772352,174.3,1.366566528
2023-07-01 20:00:00,28.8,0.0840188159999999,173.7,0.0332922239999999
2023-07-01 21:00:00,29.6,0.0,174.0,0.0
2023-07-01 22:00:00,30.0,0.0,157.5,0.0
2023-07-01 23:00:00,21.2,0.0,156.6,0.0
2023-07-02 00:00:00,13.6,0.0,161.1,0.0
2023-07-02 01:00:00,13.6,0.0,156.6,0.0
2023-07-02 02:00:00,13.6,0.0,159.0,0.0
2023-07-02 03:00:00,13.6,0.50511312,159.0,0.20014968
2023-07-02 04:00:00,13.6,1.178263872,155.4,0.4668838079999999
2023-07-02 05:00:00,13.2,2.537568288,144.3,1.005504432
2023-07-02 06:00:00,13.6,6.794521632,161.4,2.692310448
2023-07-02 07:00:00,13.6,12.863880864,148.2,5.097277296000001
2023-07-02 08:00:00,13.6,40.20400368000001,153.3,15.93072552
2023-07-02 09:00:00,13.6,23.779325376,157.2,9.422492064
2023-07-02 10:00:00,48.8,13.499023104,153.3,5.348950655999999
2023-07-02 11:00:00,74.8,16.759753344,166.2,6.641006016
2023-07-02 12:00:00,53.2,14.94834768,169.2,5.92324152
2023-07-02 13:00:00,78.0,17.484915744,158.1,6.928349615999999
2023-07-02 14:00:00,63.6,6.070359455999999,160.8,2.405363184
2023-07-02 15:00:00,42.0,33.588522143999995,160.8,13.309359216
2023-07-02 16:00:00,36.0,21.06971856,157.8,8.348817839999999
2023-07-02 17:00:00,31.2,13.98313152,160.8,5.54077728
2023-07-02 18:00:00,34.4,6.728506848,156.9,2.666152272
2023-07-02 19:00:00,65.6,3.196715904,150.9,1.266689856
2023-07-02 20:00:00,54.0,0.0,153.3,0.0
2023-07-02 21:00:00,47.6,0.0,154.5,0.0
2023-07-02 22:00:00,45.6,0.0,153.9,0.0
2023-07-02 23:00:00,113.6,0.0,282.3,0.0
2023-07-03 00:00:00,152.8,0.0,327.0,0.0
2023-07-03 01:00:00,202.4,0.0,316.2,0.0
2023-07-03 02:00:00,300.0,0.0,320.4,0.0
2023-07-03 03:00:00,292.8,0.421094304,334.8,0.166857456
2023-07-03 04:00:00,315.2,1.178263872,311.1,0.4668838079999999
2023-07-03 05:00:00,331.6,2.44554768,318.0,0.96904152
2023-07-03 06:00:00,332.0,12.03769584,171.3,4.76990376
2023-07-03 07:00:00,332.4,7.790744736,234.9,3.087061104
2023-07-03 08:00:00,336.0,26.461926144,362.7,10.485465215999998
2023-07-03 09:00:00,402.4,39.74390064,380.7,15.74841096
2023-07-03 10:00:00,380.0,60.170475168,407.7,23.842384752
2023-07-03 11:00:00,339.6,70.092697248,423.0,27.774037872
2023-07-03 12:00:00,346.4,64.48544150400001,403.8,25.552178256
2023-07-03 13:00:00,392.8,47.81270764799999,411.3,18.945653472
2023-07-03 14:00:00,376.4,11.776637376,421.5,4.666460064
2023-07-03 15:00:00,322.4,12.230739072,411.3,4.846396607999999
2023-07-03 16:00:00,310.8,9.059028768,411.3,3.589615152
2023-07-03 17:00:00,305.2,8.425886976,408.0,3.3387344640000007
2023-07-03 18:00:00,330.8,2.9436592319999995,414.9,1.166416848
2023-07-03 19:00:00,327.2,1.3453012799999997,407.4,0.53307192
2023-07-03 20:00:00,324.8,0.0,372.9,0.0
2023-07-03 21:00:00,328.0,0.0,380.4,0.0
2023-07-03 22:00:00,333.6,0.0,289.5,0.0
2023-07-03 23:00:00,335.6,0.0,232.8,0.0
2023-07-04 00:00:00,338.0,0.0,224.7,0.0
2023-07-04 01:00:00,336.0,0.0,230.7,0.0
2023-07-04 02:00:00,337.2,0.0,220.5,0.0
2023-07-04 03:00:00,329.6,0.421094304,211.2,0.166857456
2023-07-04 04:00:00,332.0,1.5143391359999998,212.4,0.600052704
2023-07-04 05:00:00,333.2,3.08068992,199.8,1.22071488
2023-07-04 06:00:00,252.8,13.385997792,216.0,5.304164688
2023-07-04 07:00:00,249.6,16.975801728,327.3,6.726614592
2023-07-04 08:00:00,300.8,34.698770784,416.4,13.749292176
2023-07-04 09:00:00,309.2,52.40573625599999,416.4,20.765628384
2023-07-04 10:00:00,304.4,23.151184704,418.5,9.173593056
2023-07-04 11:00:00,224.8,32.078183904,424.2,12.710891855999998
2023-07-04 12:00:00,215.6,44.09987616,410.1,17.47445424
2023-07-04 13:00:00,296.8,32.34724416,409.5,12.81750624
2023-07-04 14:00:00,404.8,23.819334336,419.7,9.438345504
2023-07-04 15:00:00,355.6,33.880587551999994,423.9,13.425089328
2023-07-04 16:00:00,296.4,26.153857152,416.7,10.363393728
2023-07-04 17:00:00,270.8,16.67373408,399.9,6.606921119999999
2023-07-04 18:00:00,319.2,4.20594192,405.0,1.66659288
2023-07-04 19:00:00,316.0,2.86064064,281.4,1.1335209599999998
2023-07-04 20:00:00,318.4,0.0,263.7,0.0
2023-07-04 21:00:00,328.4,0.0,263.1,0.0
2023-07-04 22:00:00,325.6,0.0,260.7,0.0
2023-07-04 23:00:00,317.6,0.0,249.6,0.0
2023-07-05 00:00:00,323.6,0.0,224.4,0.0
2023-07-05 01:00:00,328.0,0.0,220.8,0.0
2023-07-05 02:00:00,320.8,0.0,222.3,0.0
2023-07-05 03:00:00,324.0,0.421094304,213.0,0.166857456
2023-07-05 04:00:00,329.2,2.691602784,208.8,1.066540176
2023-07-05 05:00:00,329.6,4.257953567999999,220.8,1.687202352
2023-07-05 06:00:00,332.4,11.143495583999998,221.4,4.415579375999999
2023-07-05 07:00:00,322.0,0.0,257.4,0.0
2023-07-05 08:00:00,319.2,20.85066950400001,411.3,8.262020256
2023-07-05 09:00:00,344.8,23.417244288,405.0,9.279018432
2023-07-05 10:00:00,391.2,81.436237632,416.4,32.268884447999994
2023-07-05 11:00:00,326.8,62.07990278400001,424.8,24.598990176
2023-07-05 12:00:00,373.6,56.986762176,440.1,22.580847264
2023-07-05 13:00:00,388.4,70.923883392,432.6,28.103393088
2023-07-05 14:00:00,389.6,67.27906713599998,430.5,26.659144704000003
2023-07-05 15:00:00,319.2,53.563995648,426.9,21.224585472
2023-07-05 16:00:00,321.2,26.002823328,410.1,10.303546992
2023-07-05 17:00:00,314.4,14.200180127999998,396.6,5.626782192
2023-07-05 18:00:00,330.0,1.766395584,381.3,0.6999293759999999
2023-07-05 19:00:00,328.0,1.5973577279999998,416.4,0.632948592
2023-07-05 20:00:00,324.8,0.0,368.1,0.0
2023-07-05 21:00:00,329.2,0.0,405.3,0.0
2023-07-05 22:00:00,320.8,0.0,326.7,0.0
2023-07-05 23:00:00,332.8,0.0,246.0,0.0
2023-07-06 00:00:00,333.2,0.0,228.3,0.0
2023-07-06 01:00:00,336.0,0.0,216.9,0.0
2023-07-06 02:00:00,327.2,0.0,215.1,0.0
2023-07-06 03:00:00,333.6,0.421094304,218.1,0.166857456
2023-07-06 04:00:00,330.0,1.178263872,222.3,0.4668838079999999
2023-07-06 05:00:00,326.4,4.892095584,217.5,1.938479376
2023-07-06 06:00:00,319.2,9.513130464,234.6,3.7695516959999993
2023-07-06 07:00:00,331.2,9.331089695999998,222.3,3.697418544
2023-07-06 08:00:00,329.2,26.195866559999995,257.4,10.380039839999998
2023-07-06 09:00:00,368.0,28.70142768,372.3,11.37286152
2023-07-06 10:00:00,409.2,22.698083232,398.1,8.994052847999999
2023-07-06 11:00:00,359.6,19.387341792,359.7,7.682180688
2023-07-06 12:00:00,333.2,58.588120799999984,267.6,23.2153812
2023-07-06 13:00:00,342.0,19.930463424000003,277.2,7.897391136
2023-07-06 14:00:00,338.0,13.861104192,282.3,5.4924242880000005
2023-07-06 15:00:00,337.6,7.518683808,416.7,2.9792577119999994
2023-07-06 16:00:00,342.4,22.958141472,417.0,9.097100208
2023-07-06 17:00:00,335.2,16.672733856,410.7,6.606524783999999
2023-07-06 18:00:00,335.6,7.485676416,418.8,2.9661786240000003
2023-07-06 19:00:00,330.0,0.50511312,416.7,0.20014968
2023-07-06 20:00:00,331.2,0.0,421.8,0.0
2023-07-06 21:00:00,337.2,0.0,407.1,0.0
2023-07-06 22:00:00,305.6,0.0,353.7,0.0
2023-07-06 23:00:00,329.6,0.0,244.8,0.0
2023-07-07 00:00:00,336.0,0.0,243.0,0.0
2023-07-07 01:00:00,334.8,0.0,219.0,0.0
2023-07-07 02:00:00,334.8,0.0,224.7,0.0
2023-07-07 03:00:00,330.4,0.421094304,232.5,0.166857456
2023-07-07 04:00:00,332.4,6.308412768,227.4,2.499691152
2023-07-07 05:00:00,335.6,13.589043264,224.4,5.384620896
2023-07-07 06:00:00,300.8,28.772443583999998,294.9,11.401001375999998
2023-07-07 07:00:00,294.4,50.76736934399999,396.6,20.116430016
2023-07-07 08:00:00,288.0,61.496772192,394.8,24.367926288
2023-07-07 09:00:00,289.2,50.450298336,406.2,19.990791504
2023-07-07 10:00:00,282.0,32.789343168,423.9,12.992686752
2023-07-07 11:00:00,270.4,70.156711584,421.2,27.799403376
2023-07-07 12:00:00,278.8,71.77807468799999,411.9,28.441864032
2023-07-07 13:00:00,310.4,63.34918703999999,410.1,25.10194056
2023-07-07 14:00:00,298.0,42.75757555199999,369.9,16.942571328000003
2023-07-07 15:00:00,302.8,47.72368771199999,234.6,18.910379568
2023-07-07 16:00:00,168.8,32.43426364799999,142.5,12.851987471999998
2023-07-07 17:00:00,104.4,16.590715488,112.2,6.574025231999999
2023-07-07 18:00:00,44.0,7.654714272000001,112.5,3.033159408
2023-07-07 19:00:00,44.0,3.196715904,108.0,1.266689856
2023-07-07 20:00:00,44.0,0.0,108.9,0.0
2023-07-07 21:00:00,43.6,0.0,107.4,0.0
2023-07-07 22:00:00,44.4,0.0,99.9,0.0
2023-07-07 23:00:00,44.4,0.0,92.7,0.0
2023-07-08 00:00:00,36.8,0.0,91.2,0.0
2023-07-08 01:00:00,27.2,0.0,83.4,0.0
2023-07-08 02:00:00,27.2,0.0,80.7,0.0
2023-07-08 03:00:00,27.2,2.607583968,89.1,1.0332479519999995
2023-07-08 04:00:00,27.2,6.813525887999999,82.2,2.699840832
2023-07-08 05:00:00,27.2,13.8030912,77.4,5.4694368
2023-07-08 06:00:00,26.8,32.81534899199999,90.0,13.002991487999996
2023-07-08 07:00:00,27.2,51.578551008000005,87.6,20.437858512
2023-07-08 08:00:00,27.2,72.415217376,95.4,28.694330064
2023-07-08 09:00:00,40.0,88.34678524800002,102.9,35.007169872000006
2023-07-08 10:00:00,44.0,96.09952147199998,104.4,38.079170208
2023-07-08 11:00:00,44.0,88.93591718399999,110.1,35.240611775999994
2023-07-08 12:00:00,43.6,54.95330678399999,104.4,21.775096176
2023-07-08 13:00:00,43.6,73.14137999999998,105.9,28.98207
2023-07-08 14:00:00,43.6,51.939631872,106.2,20.580935808
2023-07-08 15:00:00,43.6,22.805107199999995,108.9,9.0364608
2023-07-08 16:00:00,43.6,30.079736352,106.8,11.919012528
2023-07-08 17:00:00,43.6,16.464687263999995,105.9,6.524086895999999
2023-07-08 18:00:00,43.6,6.645488255999999,104.1,2.633256384
2023-07-08 19:00:00,43.6,3.448772352,107.4,1.366566528
2023-07-08 20:00:00,43.2,0.0,105.0,0.0
2023-07-08 21:00:00,43.6,0.0,105.9,0.0
2023-07-08 22:00:00,43.6,0.0,101.1,0.0
2023-07-08 23:00:00,44.0,0.0,90.6,0.0
2023-07-09 00:00:00,31.6,0.0,86.1,0.0
2023-07-09 01:00:00,27.2,0.0,80.1,0.0
2023-07-09 02:00:00,26.8,0.0,88.8,0.0
2023-07-09 03:00:00,26.8,0.50511312,82.8,0.20014968
2023-07-09 04:00:00,26.8,6.728506848,78.6,2.666152272
2023-07-09 05:00:00,27.2,13.740077088,85.5,5.444467632
2023-07-09 06:00:00,26.8,30.938928767999997,87.0,12.259465152
2023-07-09 07:00:00,26.8,53.12189663999999,82.2,21.04940496
2023-07-09 08:00:00,37.2,70.85886883200001,98.4,28.077631248000003
2023-07-09 09:00:00,43.6,88.61084438400002,92.4,35.111802576
2023-07-09 10:00:00,44.0,97.112748384,93.3,38.480658576
2023-07-09 11:00:00,43.6,102.22289279999998,104.7,40.5055392
2023-07-09 12:00:00,43.6,85.62617596800001,106.8,33.929135952
2023-07-09 13:00:00,43.2,72.72328636799999,106.5,28.816401551999995
2023-07-09 14:00:00,43.6,62.14191667199999,110.4,24.623563008
2023-07-09 15:00:00,43.2,46.49841331199999,112.2,18.424867968
2023-07-09 16:00:00,43.6,33.49450108800001,116.1,13.272103632
2023-07-09 17:00:00,43.2,16.679735424000004,118.2,6.609299136
2023-07-09 18:00:00,43.2,7.4016576,114.9,2.9328864
2023-07-09 19:00:00,43.2,3.3647535360000003,113.7,1.333274304
2023-07-09 20:00:00,43.2,0.0,110.7,0.0
2023-07-09 21:00:00,43.2,0.0,109.8,0.0
2023-07-09 22:00:00,43.6,0.0,127.2,0.0
2023-07-09 23:00:00,43.6,0.0,178.8,0.0
2023-07-10 00:00:00,43.2,0.0,174.0,0.0
2023-07-10 01:00:00,29.6,0.0,220.8,0.0
2023-07-10 02:00:00,26.8,0.0,216.9,0.0
2023-07-10 03:00:00,26.8,0.3360752639999999,222.0,0.1331688959999999
2023-07-10 04:00:00,26.4,1.093244832,224.4,0.433195248
2023-07-10 05:00:00,27.2,10.991461536,213.6,4.355336304000001
2023-07-10 06:00:00,26.8,21.893903136,224.4,8.675398704000001
2023-07-10 07:00:00,27.6,52.37472931199999,236.1,20.753341968
2023-07-10 08:00:00,103.2,67.59513792,253.8,26.78438688
2023-07-10 09:00:00,98.8,64.88653132799999,252.9,25.711108991999996
2023-07-10 10:00:00,99.2,68.59336147199998,257.4,27.179930207999995
2023-07-10 11:00:00,99.6,53.288934048,275.1,21.115593072
2023-07-10 12:00:00,99.2,63.66925872,276.0,25.22876808
2023-07-10 13:00:00,99.6,58.41808272,261.6,23.14800408
2023-07-10 14:00:00,99.2,60.9386472,277.8,24.1467708
2023-07-10 15:00:00,89.2,40.94416944,321.6,16.224014159999996
2023-07-10 16:00:00,43.6,15.387446016,425.1,6.097233024
2023-07-10 17:00:00,43.2,5.163156288,433.5,2.045886432
2023-07-10 18:00:00,43.6,1.934433216,434.4,0.7665138240000001
2023-07-10 19:00:00,43.2,0.5881317119999999,418.5,0.233045568
2023-07-10 20:00:00,43.6,0.0,345.3,0.0
2023-07-10 21:00:00,43.6,0.0,242.4,0.0
2023-07-10 22:00:00,44.0,0.0,230.4,0.0
2023-07-10 23:00:00,43.6,0.0,199.5,0.0
2023-07-11 00:00:00,43.6,0.0,228.6,0.0
2023-07-11 01:00:00,43.6,0.0,226.5,0.0
2023-07-11 02:00:00,44.0,0.0,229.5,0.0
2023-07-11 03:00:00,43.6,0.3360752639999999,225.3,0.1331688959999999
2023-07-11 04:00:00,44.0,1.5973577279999998,232.8,0.632948592
2023-07-11 05:00:00,44.0,2.083466592,224.1,0.8255678879999998
2023-07-11 06:00:00,43.6,8.062805664,220.2,3.194864496
2023-07-11 07:00:00,51.2,15.328432799999998,348.3,6.0738492
2023-07-11 08:00:00,101.6,18.426126528,418.2,7.301301791999999
2023-07-11 09:00:00,99.6,48.527867808,423.0,19.229033712
2023-07-11 10:00:00,100.0,21.46980816,428.7,8.50735224
2023-07-11 11:00:00,100.4,47.84571504,434.4,18.95873256
2023-07-11 12:00:00,100.0,52.824830112,434.7,20.931693168
2023-07-11 13:00:00,100.0,38.241564192,429.9,15.153114288
2023-07-11 14:00:00,100.4,27.91625184,429.6,11.061737760000002
2023-07-11 15:00:00,90.4,27.768218687999997,426.9,11.003080031999998
2023-07-11 16:00:00,43.6,9.150049152,430.5,3.625681728
2023-07-11 17:00:00,43.6,5.526237599999999,421.8,2.1897564
2023-07-11 18:00:00,43.6,1.43032032,405.6,0.5667604799999999
2023-07-11 19:00:00,43.6,0.50511312,402.0,0.20014968
2023-07-11 20:00:00,44.0,0.0,408.3,0.0
2023-07-11 21:00:00,44.0,0.0,410.7,0.0
2023-07-11 22:00:00,43.2,0.0,332.1,0.0
2023-07-11 23:00:00,30.4,0.0,249.6,0.0
2023-07-12 00:00:00,26.8,0.0,232.5,0.0
2023-07-12 01:00:00,27.2,0.0,231.0,0.0
2023-07-12 02:00:00,26.8,0.0,228.9,0.0
2023-07-12 03:00:00,26.8,0.3360752639999999,227.1,0.1331688959999999
2023-07-12 04:00:00,26.8,1.009226016,218.4,0.399903024
2023-07-12 05:00:00,27.6,2.083466592,220.2,0.8255678879999998
2023-07-12 06:00:00,28.4,3.442771008,231.3,1.364188512
2023-07-12 07:00:00,37.6,6.432440543999999,216.9,2.548836816
2023-07-12 08:00:00,102.4,9.059028768,341.7,3.589615152
2023-07-12 09:00:00,100.0,11.505576672,389.7,4.559053008
2023-07-12 10:00:00,100.0,10.508353344,405.3,4.163906015999999
2023-07-12 11:00:00,99.6,12.411779616,406.2,4.918133424
2023-07-12 12:00:00,100.0,14.223185279999996,276.6,5.63589792
2023-07-12 13:00:00,98.8,22.017930912,261.0,8.724544367999998
2023-07-12 14:00:00,99.2,17.3038752,250.8,6.8566128
2023-07-12 15:00:00,97.6,17.645951808,251.7,6.992159711999999
2023-07-12 16:00:00,44.0,4.892095584,254.7,1.938479376
2023-07-12 17:00:00,43.6,3.352750848,253.2,1.3285182719999995
2023-07-12 18:00:00,44.0,3.112697088,258.3,1.233397632
2023-07-12 19:00:00,43.6,0.7571695679999999,259.2,0.300026352
2023-07-12 20:00:00,41.2,0.0,256.2,0.0
2023-07-12 21:00:00,30.4,0.0,257.4,0.0
2023-07-12 22:00:00,26.4,0.0,254.4,0.0
2023-07-12 23:00:00,26.8,0.0,253.5,0.0
2023-07-13 00:00:00,26.4,0.0,240.6,0.0
2023-07-13 01:00:00,26.8,0.0,237.0,0.0
2023-07-13 02:00:00,26.8,0.0,227.7,0.0
2023-07-13 03:00:00,26.4,0.3360752639999999,231.0,0.1331688959999999
2023-07-13 04:00:00,26.8,1.093244832,228.3,0.433195248
2023-07-13 05:00:00,26.8,5.435217215999999,229.5,2.153689824
2023-07-13 06:00:00,26.8,20.4045696,228.6,8.0852544
2023-07-13 07:00:00,26.8,35.43793632,246.3,14.042184479999998
2023-07-13 08:00:00,101.6,44.190896544,242.4,17.510520816
2023-07-13 09:00:00,99.2,61.49377152,264.6,24.36673728
2023-07-13 10:00:00,99.2,46.7104608,248.1,18.5088912
2023-07-13 11:00:00,98.8,29.737659743999995,269.7,11.783465615999996
2023-07-13 12:00:00,98.8,98.351025696,253.8,38.971322544
2023-07-13 13:00:00,98.8,62.117911296,260.4,24.614050944
2023-07-13 14:00:00,98.4,69.69860899199999,262.5,27.617881488
2023-07-13 15:00:00,98.4,28.549393632,261.9,11.312618447999998
2023-07-13 16:00:00,43.6,17.289872063999997,274.5,6.851064096
2023-07-13 17:00:00,43.6,3.89587248,172.8,1.5437287199999998
2023-07-13 18:00:00,43.2,4.542017184,169.5,1.7997617759999998
2023-07-13 19:00:00,43.6,2.7756216,200.1,1.0998324
2023-07-13 20:00:00,43.6,0.0,290.4,0.0
2023-07-13 21:00:00,43.6,0.0,292.2,0.0
2023-07-13 22:00:00,38.4,0.0,285.0,0.0
2023-07-13 23:00:00,27.2,0.0,325.2,0.0
2023-07-14 00:00:00,26.8,0.0,332.1,0.0
2023-07-14 01:00:00,26.8,0.0,325.2,0.0
2023-07-14 02:00:00,26.8,0.0,179.4,0.0
2023-07-14 03:00:00,27.2,2.187489888,210.6,0.8667868319999998
2023-07-14 04:00:00,26.4,4.879092672,216.3,1.933327008
2023-07-14 05:00:00,27.2,12.476794176000002,345.6,4.943895264
2023-07-14 06:00:00,26.8,31.772115359999997,396.9,12.589613039999998
2023-07-14 07:00:00,26.4,49.849163712000006,412.2,19.752593568
2023-07-14 08:00:00,98.8,52.281708480000006,408.3,20.71648272
2023-07-14 09:00:00,99.2,69.3405288,412.5,27.4759932
2023-07-14 10:00:00,99.6,71.85009081599999,413.1,28.470400224
2023-07-14 11:00:00,99.2,61.785836928,409.8,24.482467392000004
2023-07-14 12:00:00,99.2,72.81430675200001,384.6,28.852468128
2023-07-14 13:00:00,99.2,81.59327279999998,305.7,32.33110919999999
2023-07-14 14:00:00,98.8,47.2105728,260.4,18.7070592
2023-07-14 15:00:00,99.2,45.003078432,225.3,17.832345647999997
2023-07-14 16:00:00,46.4,32.60230128,177.6,12.918571919999998
2023-07-14 17:00:00,43.2,16.342659935999997,184.5,6.475733903999998
2023-07-14 18:00:00,43.6,5.383205567999999,169.8,2.133080352
2023-07-14 19:00:00,26.0,3.027678048,159.3,1.199709072
2023-07-14 20:00:00,26.0,0.0,161.7,0.0
2023-07-14 21:00:00,26.0,0.0,161.1,0.0
2023-07-14 22:00:00,26.0,0.0,153.3,0.0
2023-07-14 23:00:00,25.6,0.0,148.5,0.0
2023-07-15 00:00:00,26.0,0.0,147.6,0.0
2023-07-15 01:00:00,26.0,0.0,144.9,0.0
2023-07-15 02:00:00,26.0,0.0,145.5,0.0
2023-07-15 03:00:00,26.0,0.3360752639999999,149.4,0.1331688959999999
2023-07-15 04:00:00,26.0,1.009226016,149.4,0.399903024
2023-07-15 05:00:00,26.0,5.163156288,145.8,2.045886432
2023-07-15 06:00:00,26.0,4.4389941120000005,144.9,1.7589391679999995
2023-07-15 07:00:00,26.0,7.790744736,145.8,3.087061104
2023-07-15 08:00:00,25.6,14.94834768,147.3,5.92324152
2023-07-15 09:00:00,26.0,21.927910752,148.8,8.688874127999998
2023-07-15 10:00:00,26.0,44.120880864,148.5,17.482777296
2023-07-15 11:00:00,26.0,26.55094608,147.6,10.52073912
2023-07-15 12:00:00,25.6,11.505576672,149.7,4.559053008
2023-07-15 13:00:00,26.4,14.94834768,152.7,5.92324152
2023-07-15 14:00:00,25.6,12.048698304,149.4,4.774263456
2023-07-15 15:00:00,26.0,8.969008607999998,146.4,3.553944911999999
2023-07-15 16:00:00,25.6,9.059028768,142.5,3.589615152
2023-07-15 17:00:00,26.0,6.160379615999999,144.6,2.441033424
2023-07-15 18:00:00,26.0,1.261282464,143.4,0.4997796959999999
2023-07-15 19:00:00,26.0,0.5881317119999999,147.0,0.233045568
2023-07-15 20:00:00,25.6,0.0,144.3,0.0
2023-07-15 21:00:00,26.0,0.0,145.2,0.0
2023-07-15 22:00:00,26.0,0.0,146.1,0.0
2023-07-15 23:00:00,25.6,0.0,149.7,0.0
2023-07-16 00:00:00,26.0,0.0,146.7,0.0
2023-07-16 01:00:00,25.6,0.0,153.9,0.0
2023-07-16 02:00:00,26.0,0.0,159.3,0.0
2023-07-16 03:00:00,26.0,2.018452032,157.2,0.799806048
2023-07-16 04:00:00,25.6,1.009226016,153.0,0.399903024
2023-07-16 05:00:00,26.0,1.992446208,146.4,0.7895013120000001
2023-07-16 06:00:00,25.6,6.070359455999999,145.5,2.405363184
2023-07-16 07:00:00,26.0,12.863880864,144.0,5.097277296000001
2023-07-16 08:00:00,26.0,10.146272256,147.6,4.020432383999999
2023-07-16 09:00:00,25.6,68.027234688,147.3,26.955604032
